order_id,order_date,ship_date,customer_name,segment,city,state,category,sub_category,product_name,sales,quantity,discount,profit
ORD13898,not_a_date,,Rahul Meel,Consumer,jaipur ,RAJASTHAN,Office Supplies,Chairs,,error,10,1.5,-200
ORD13899,2019/02/15,25 Apr 2020,,,jaipur ,RAJASTHAN,Technology,Chairs,iPhone,2500.50,10,0,500
ORD13900,,20-01-2019,Amit,,DELHI,Delhi,Furniture,Binders,Office Chair,-300,-1,1.5,
ORD13901,,20-01-2019,Rahul Meel,Consumer,,,Office Supplies,Binders,Office Chair,-300,11,0,500
ORD13902,,20-01-2019,,,Jaipur,RAJASTHAN,,Phones,Binder Set,1000,4,0.1,loss
ORD13903,15 Mar 2020,2020/03/20,Amit,Home Office,,Rajasthan,Office Supplies,,Binder Set,,5,-0.2,
ORD13904,,20-01-2019,Amit,Corporate,Jaipur,,Furniture,Chairs,Binder Set,1000,3,,500
ORD13905,15 Mar 2020,,,Consumer,,Delhi,Technology,Chairs,iPhone,1000,5,1.5,500
ORD13906,12-01-2019,,Unknown,Corporate,jaipur ,,Office Supplies,Chairs,Binder Set,error,12,-0.2,loss
,,25 Apr 2020,,Home Office,Delhi,Rajasthan,Office Supplies,Phones,Office Chair,error,12,1.5,-200
ORD13908,15 Mar 2020,2020/03/20,Rohan,,Delhi,Delhi,Office Supplies,Phones,,,-5,-0.2,
ORD13909,2019/02/15,2020/03/20,Rahul Meel,Corporate,DELHI,Rajasthan,,Phones,Binder Set,,-2,-0.2,
ORD13910,15 Mar 2020,25 Apr 2020,Rohan,Corporate,,RAJASTHAN,,Chairs,,,0,-0.2,500
ORD13911,15 Mar 2020,20-01-2019,Unknown,,,,Technology,Binders,,-300,8,1.5,-200
ORD13912,2019/02/15,20-01-2019,,Corporate,DELHI,Delhi,Office Supplies,Chairs,Binder Set,,-4,0,500
ORD13913,15 Mar 2020,25 Apr 2020,Amit,Corporate,DELHI,Delhi,,Binders,Office Chair,-300,3,,loss
ORD13914,2019/02/15,25 Apr 2020,,Home Office,Jaipur,Rajasthan,Furniture,,,1000,-2,-0.2,loss
ORD13915,not_a_date,25 Apr 2020,,Corporate,Jaipur,Delhi,Technology,,,,0,1.5,
ORD13916,,25 Apr 2020,Amit,,Delhi,Rajasthan,Furniture,Phones,Office Chair,2500.50,7,0,loss
ORD13917,12-01-2019,2020/03/20,,,jaipur ,RAJASTHAN,Office Supplies,Chairs,Binder Set,-300,6,-0.2,
ORD13918,15 Mar 2020,2020/03/20,Rohan,,,Rajasthan,Furniture,Binders,Office Chair,,-1,0,500
ORD13919,2019/02/15,20-01-2019,Unknown,Consumer,Delhi,Rajasthan,Furniture,Chairs,Office Chair,-300,-3,0,loss
ORD13920,,2020/03/20,Amit,Home Office,Delhi,Delhi,,Chairs,Binder Set,-300,13,0.1,500
,15 Mar 2020,2020/03/20,Rahul Meel,Corporate,jaipur ,RAJASTHAN,Technology,Chairs,Binder Set,,2,0.1,-200
ORD13922,,2020/03/20,Rahul Meel,Corporate,Delhi,RAJASTHAN,Technology,,,1000,1,,500
ORD13923,not_a_date,25 Apr 2020,,,Delhi,RAJASTHAN,Technology,Chairs,,,-5,1.5,loss
ORD13924,15 Mar 2020,2020/03/20,Unknown,,jaipur ,RAJASTHAN,Office Supplies,Phones,iPhone,1000,7,0,500
ORD13925,2019/02/15,20-01-2019,Unknown,,Delhi,Delhi,Technology,Phones,iPhone,1000,7,0,-200
,not_a_date,2020/03/20,Amit,,,Delhi,Technology,,,,1,1.5,-200
,15 Mar 2020,25 Apr 2020,Unknown,Consumer,DELHI,Delhi,,Binders,Office Chair,2500.50,9,-0.2,
ORD13928,,2020/03/20,Rohan,Home Office,jaipur ,RAJASTHAN,,,iPhone,2500.50,6,1.5,loss
ORD13929,not_a_date,,Unknown,Home Office,DELHI,Rajasthan,Furniture,Phones,Office Chair,1000,7,,500
ORD13930,2019/02/15,20-01-2019,Amit,Consumer,,RAJASTHAN,,Phones,Office Chair,-300,0,,
ORD13931,15 Mar 2020,2020/03/20,Amit,Corporate,Delhi,RAJASTHAN,Furniture,Phones,Binder Set,2500.50,-2,,500
ORD13932,,20-01-2019,Rohan,Corporate,Delhi,RAJASTHAN,,Phones,iPhone,,10,1.5,
ORD13933,,25 Apr 2020,,Home Office,Delhi,Rajasthan,,Binders,Office Chair,2500.50,7,1.5,loss
ORD13934,not_a_date,20-01-2019,Rohan,Home Office,DELHI,,Furniture,,iPhone,-300,0,0.1,
ORD13935,15 Mar 2020,,Amit,Corporate,Jaipur,Rajasthan,,Phones,iPhone,2500.50,-4,-0.2,-200
ORD13936,,,Amit,Consumer,DELHI,,Technology,,Office Chair,,-1,0.1,-200
ORD13937,not_a_date,20-01-2019,Amit,Consumer,Jaipur,Delhi,Technology,Phones,iPhone,,-1,,loss
ORD13938,12-01-2019,25 Apr 2020,Amit,Corporate,DELHI,,Office Supplies,Binders,Binder Set,1000,10,1.5,loss
ORD13939,,20-01-2019,,Consumer,,RAJASTHAN,Furniture,Phones,iPhone,error,9,,
ORD13940,not_a_date,2020/03/20,,,DELHI,RAJASTHAN,Office Supplies,Binders,Binder Set,-300,1,1.5,loss
ORD13941,12-01-2019,2020/03/20,Amit,Home Office,DELHI,,Technology,Phones,,2500.50,1,0.1,
ORD13942,not_a_date,20-01-2019,,Corporate,jaipur ,RAJASTHAN,,Phones,Office Chair,1000,-4,-0.2,
ORD13943,,2020/03/20,Unknown,,Delhi,,Office Supplies,,,error,2,-0.2,500
ORD13944,12-01-2019,2020/03/20,Amit,,Delhi,RAJASTHAN,Technology,Chairs,,error,0,-0.2,
ORD13945,not_a_date,25 Apr 2020,,Consumer,Delhi,Delhi,Technology,Binders,iPhone,1000,4,0.1,500
ORD13946,15 Mar 2020,20-01-2019,,Consumer,Jaipur,Rajasthan,Office Supplies,Binders,,,2,0.1,-200
ORD13947,12-01-2019,2020/03/20,Rohan,Home Office,,Delhi,,Chairs,Office Chair,,9,1.5,-200
ORD13948,not_a_date,20-01-2019,,Home Office,Jaipur,Delhi,Furniture,Binders,Office Chair,-300,9,,-200
ORD13949,15 Mar 2020,20-01-2019,Unknown,Corporate,jaipur ,,Office Supplies,Binders,Office Chair,-300,1,0.1,
ORD13950,12-01-2019,2020/03/20,,Home Office,jaipur ,Delhi,,Binders,Office Chair,,9,,500
ORD13951,not_a_date,25 Apr 2020,Rahul Meel,,DELHI,Rajasthan,Furniture,Chairs,,-300,3,,-200
ORD13952,,25 Apr 2020,Amit,Home Office,jaipur ,,Furniture,Binders,,-300,10,,-200
ORD13953,12-01-2019,,,,jaipur ,Delhi,Technology,Phones,Binder Set,2500.50,1,,500
ORD13954,12-01-2019,20-01-2019,Unknown,,,RAJASTHAN,Office Supplies,Phones,iPhone,-300,12,0,
ORD13955,15 Mar 2020,,Unknown,Corporate,jaipur ,Delhi,Furniture,Binders,Office Chair,,6,0,500
ORD13956,not_a_date,25 Apr 2020,,Consumer,DELHI,,Technology,Chairs,,1000,1,0,loss
ORD13957,,2020/03/20,,Home Office,Delhi,RAJASTHAN,Furniture,Phones,,error,1,,-200
ORD13958,15 Mar 2020,2020/03/20,,Corporate,Jaipur,Delhi,Furniture,Phones,,,4,-0.2,-200
ORD13959,12-01-2019,25 Apr 2020,Rohan,Home Office,Jaipur,Delhi,Furniture,Phones,Binder Set,-300,7,0,500
ORD13960,15 Mar 2020,25 Apr 2020,Unknown,,Jaipur,RAJASTHAN,Technology,Chairs,iPhone,,10,-0.2,500
ORD13961,15 Mar 2020,20-01-2019,Amit,Home Office,DELHI,RAJASTHAN,Furniture,,iPhone,,-3,0,
ORD13962,15 Mar 2020,,Rahul Meel,Consumer,,RAJASTHAN,Technology,Binders,Office Chair,error,9,0,loss
,12-01-2019,,,Home Office,DELHI,RAJASTHAN,Technology,Phones,iPhone,-300,-3,,loss
ORD13964,2019/02/15,25 Apr 2020,Amit,Home Office,Jaipur,RAJASTHAN,Furniture,Phones,,1000,-2,0,500
ORD13965,15 Mar 2020,20-01-2019,,,DELHI,Rajasthan,Furniture,Binders,Office Chair,1000,13,1.5,-200
ORD13966,2019/02/15,2020/03/20,,Home Office,DELHI,Rajasthan,Technology,Binders,,2500.50,13,-0.2,
ORD13967,,25 Apr 2020,Unknown,Consumer,DELHI,Rajasthan,Furniture,Phones,Binder Set,error,6,-0.2,
ORD13968,,,Rahul Meel,Home Office,Delhi,Delhi,Office Supplies,Phones,iPhone,,-4,1.5,loss
ORD13969,,20-01-2019,Amit,,DELHI,Rajasthan,,Phones,Office Chair,error,14,,500
ORD13970,not_a_date,20-01-2019,,Corporate,,RAJASTHAN,Furniture,Chairs,Binder Set,error,-4,1.5,
ORD13971,12-01-2019,20-01-2019,Unknown,,Delhi,Rajasthan,Furniture,,Office Chair,1000,1,-0.2,loss
ORD13972,2019/02/15,,Rohan,,DELHI,Rajasthan,,,iPhone,error,-3,1.5,
ORD13973,not_a_date,20-01-2019,,,jaipur ,Delhi,Office Supplies,Binders,Binder Set,error,4,0,-200
ORD13974,2019/02/15,2020/03/20,Unknown,Corporate,Jaipur,RAJASTHAN,Technology,Chairs,,,-2,0.1,
ORD13975,12-01-2019,,Amit,Consumer,Delhi,Delhi,,,Office Chair,2500.50,-3,0,-200
ORD13976,15 Mar 2020,25 Apr 2020,,,jaipur ,,Technology,Chairs,Binder Set,,2,,-200
ORD13977,not_a_date,20-01-2019,,,Jaipur,Rajasthan,,,Binder Set,error,10,,loss
,12-01-2019,,Rohan,Consumer,,,Technology,Chairs,Binder Set,2500.50,5,1.5,500
ORD13979,not_a_date,25 Apr 2020,Rohan,Consumer,jaipur ,Rajasthan,Technology,Binders,iPhone,error,8,0,
ORD13980,,25 Apr 2020,,Home Office,,,Office Supplies,Binders,iPhone,-300,13,1.5,-200
ORD13981,not_a_date,2020/03/20,Amit,Consumer,,Delhi,Technology,,iPhone,-300,2,0.1,
ORD13982,15 Mar 2020,25 Apr 2020,,Corporate,jaipur ,,Office Supplies,Phones,iPhone,-300,3,0,500
ORD13983,15 Mar 2020,2020/03/20,Rohan,,jaipur ,Delhi,Office Supplies,,iPhone,2500.50,-1,0,500
ORD13984,2019/02/15,,,,Delhi,,Furniture,,Binder Set,,9,,
ORD13985,not_a_date,2020/03/20,Rohan,Corporate,,RAJASTHAN,Technology,,Binder Set,2500.50,3,0.1,loss
,,,,Home Office,jaipur ,Rajasthan,,Chairs,,error,0,0.1,loss
ORD13987,15 Mar 2020,,,,,RAJASTHAN,Technology,Binders,iPhone,,2,,loss
ORD13988,2019/02/15,20-01-2019,Rahul Meel,,DELHI,Rajasthan,Furniture,Chairs,Office Chair,1000,8,0,500
ORD13989,,2020/03/20,,Home Office,DELHI,,Furniture,Chairs,,,8,0.1,500
ORD13990,,,Rohan,Home Office,DELHI,Rajasthan,Technology,Binders,,,8,-0.2,-200
ORD13991,,20-01-2019,Amit,Home Office,,Delhi,Office Supplies,,Office Chair,2500.50,8,0.1,loss
ORD13992,12-01-2019,2020/03/20,Rohan,Corporate,,,,Chairs,,-300,-2,,
ORD13993,15 Mar 2020,2020/03/20,,Corporate,jaipur ,Rajasthan,,Phones,,2500.50,0,0.1,500
ORD13994,12-01-2019,25 Apr 2020,Amit,Consumer,jaipur ,Rajasthan,Technology,Phones,,1000,1,0.1,loss
ORD13995,12-01-2019,20-01-2019,Rahul Meel,Home Office,Delhi,RAJASTHAN,Furniture,,iPhone,-300,14,,
ORD13996,15 Mar 2020,25 Apr 2020,Rahul Meel,Corporate,Delhi,,Technology,Chairs,iPhone,,-4,,
ORD13997,not_a_date,,,Corporate,Delhi,Rajasthan,Technology,Phones,Binder Set,2500.50,11,-0.2,-200
ORD13998,2019/02/15,2020/03/20,,Consumer,Jaipur,Rajasthan,Technology,,Binder Set,1000,14,0,
ORD13999,15 Mar 2020,,,Corporate,DELHI,,Office Supplies,Chairs,iPhone,2500.50,7,-0.2,-200
ORD14000,2019/02/15,20-01-2019,Unknown,,,Rajasthan,Office Supplies,Phones,iPhone,,8,-0.2,loss
ORD14001,not_a_date,2020/03/20,,Corporate,DELHI,Rajasthan,Furniture,Chairs,,error,14,0,
ORD14002,15 Mar 2020,,,Home Office,,Delhi,Office Supplies,Phones,Office Chair,2500.50,-2,0,-200
ORD14003,,2020/03/20,Rohan,Consumer,Jaipur,Rajasthan,Office Supplies,,,2500.50,11,,-200
ORD14004,15 Mar 2020,25 Apr 2020,Unknown,Home Office,,Rajasthan,Furniture,,Office Chair,error,-5,1.5,
ORD14005,not_a_date,20-01-2019,,Home Office,Delhi,Delhi,Office Supplies,Phones,Binder Set,2500.50,11,0.1,
ORD14006,12-01-2019,20-01-2019,Amit,Consumer,DELHI,,,Binders,Office Chair,1000,13,-0.2,
ORD14007,15 Mar 2020,20-01-2019,Rahul Meel,,DELHI,Rajasthan,,,Binder Set,-300,-2,,500
ORD14008,,2020/03/20,Rahul Meel,Consumer,DELHI,Delhi,Furniture,Chairs,,1000,12,0.1,loss
ORD14009,15 Mar 2020,,Amit,,Jaipur,RAJASTHAN,Furniture,,Office Chair,error,8,1.5,-200
ORD14010,12-01-2019,,Rahul Meel,,DELHI,,Office Supplies,Phones,iPhone,1000,-1,1.5,loss
ORD14011,15 Mar 2020,20-01-2019,,Home Office,jaipur ,Rajasthan,,Binders,,1000,-1,1.5,-200
ORD14012,,2020/03/20,,Home Office,Delhi,Delhi,Technology,Binders,Office Chair,,-1,0,500
ORD14013,not_a_date,2020/03/20,Unknown,Home Office,Delhi,RAJASTHAN,Office Supplies,Chairs,Binder Set,error,10,,loss
ORD14014,,2020/03/20,,Home Office,,,,Phones,,-300,5,0.1,500
ORD14015,not_a_date,,Amit,Consumer,Jaipur,Rajasthan,Technology,,Office Chair,-300,-5,0,500
ORD14016,,20-01-2019,Rohan,Corporate,,,Office Supplies,,Binder Set,2500.50,14,-0.2,loss
,2019/02/15,,Amit,Consumer,,RAJASTHAN,Office Supplies,Phones,Binder Set,error,10,-0.2,
ORD14018,15 Mar 2020,25 Apr 2020,Rohan,Corporate,Delhi,Rajasthan,Office Supplies,Phones,Binder Set,error,0,1.5,
ORD14019,15 Mar 2020,2020/03/20,Rahul Meel,Consumer,jaipur ,,,Phones,Binder Set,-300,6,0,-200
ORD14020,12-01-2019,25 Apr 2020,Unknown,Home Office,Jaipur,Delhi,Technology,Binders,iPhone,2500.50,4,0,-200
ORD14021,2019/02/15,20-01-2019,Rahul Meel,Corporate,Jaipur,,,Binders,Office Chair,1000,10,-0.2,loss
ORD14022,12-01-2019,20-01-2019,Rahul Meel,Consumer,Jaipur,Delhi,,Binders,,-300,-5,1.5,-200
ORD14023,15 Mar 2020,,Rohan,Consumer,jaipur ,Delhi,,Chairs,Office Chair,error,1,1.5,-200
ORD14024,12-01-2019,20-01-2019,Rahul Meel,,Jaipur,Delhi,,Chairs,Office Chair,-300,14,0.1,500
ORD14025,not_a_date,20-01-2019,Amit,Consumer,DELHI,,Technology,Binders,iPhone,,-5,,
ORD14026,2019/02/15,,Rohan,Home Office,jaipur ,Delhi,Furniture,Phones,Office Chair,,2,,
,,,,Consumer,,Rajasthan,,Phones,iPhone,-300,10,0.1,500
ORD14028,not_a_date,,Rohan,Consumer,DELHI,Delhi,Technology,,Binder Set,,7,-0.2,
ORD14029,,,Amit,Home Office,,Rajasthan,Technology,Binders,,,4,1.5,loss
ORD14030,12-01-2019,20-01-2019,Unknown,Corporate,Jaipur,Rajasthan,,Phones,,-300,8,-0.2,-200
ORD14031,15 Mar 2020,25 Apr 2020,Amit,Corporate,jaipur ,Rajasthan,Technology,Phones,,1000,1,-0.2,500
ORD14032,not_a_date,,Amit,Home Office,DELHI,Rajasthan,Office Supplies,,Binder Set,,4,0,
ORD14033,2019/02/15,20-01-2019,Rahul Meel,Corporate,jaipur ,,,,iPhone,error,6,1.5,-200
ORD14034,,20-01-2019,Unknown,,jaipur ,Rajasthan,Technology,Chairs,iPhone,error,2,1.5,500
ORD14035,not_a_date,20-01-2019,,Consumer,jaipur ,Rajasthan,Office Supplies,Binders,iPhone,error,7,1.5,500
ORD14036,15 Mar 2020,20-01-2019,Unknown,Consumer,,Delhi,Office Supplies,Chairs,iPhone,-300,-5,0,500
ORD14037,2019/02/15,20-01-2019,,Corporate,jaipur ,Delhi,Office Supplies,Chairs,Office Chair,1000,8,-0.2,500
ORD14038,2019/02/15,,,Corporate,Jaipur,Delhi,Office Supplies,,Office Chair,error,5,0.1,
ORD14039,,,Unknown,Corporate,DELHI,Rajasthan,Technology,Phones,Binder Set,2500.50,4,0,-200
,not_a_date,2020/03/20,Unknown,Home Office,Delhi,Rajasthan,Office Supplies,Binders,Binder Set,,-5,-0.2,-200
ORD14041,not_a_date,2020/03/20,Amit,,jaipur ,Rajasthan,Technology,,iPhone,-300,9,,500
ORD14042,2019/02/15,,Unknown,,DELHI,Rajasthan,,Binders,,,4,0,loss
ORD14043,12-01-2019,,Rahul Meel,Corporate,,RAJASTHAN,,,Office Chair,1000,3,0.1,loss
ORD14044,2019/02/15,,Rohan,Home Office,,RAJASTHAN,Furniture,Phones,iPhone,1000,7,,loss
ORD14045,15 Mar 2020,25 Apr 2020,Rahul Meel,Corporate,jaipur ,Delhi,Furniture,Binders,iPhone,error,7,0,
ORD14046,not_a_date,,Amit,Home Office,jaipur ,,Office Supplies,Phones,Binder Set,2500.50,2,,-200
ORD14047,,20-01-2019,Rahul Meel,Home Office,Jaipur,Delhi,Furniture,Chairs,Office Chair,2500.50,4,-0.2,
ORD14048,not_a_date,25 Apr 2020,Unknown,Consumer,Delhi,Rajasthan,Furniture,Binders,Binder Set,error,8,-0.2,loss
,2019/02/15,25 Apr 2020,Amit,Corporate,jaipur ,Rajasthan,Furniture,,iPhone,-300,-1,-0.2,
ORD14050,15 Mar 2020,20-01-2019,Unknown,Consumer,jaipur ,Delhi,Office Supplies,Chairs,Binder Set,,0,-0.2,loss
ORD14051,12-01-2019,20-01-2019,Rohan,Consumer,Jaipur,Delhi,Furniture,Chairs,Binder Set,error,-2,-0.2,500
ORD14052,not_a_date,2020/03/20,Rohan,,,,Office Supplies,,Binder Set,-300,6,0.1,500
ORD14053,2019/02/15,20-01-2019,,Home Office,Delhi,Delhi,Technology,Binders,,1000,3,0.1,-200
ORD14054,2019/02/15,,Unknown,Home Office,,,Furniture,Phones,Office Chair,1000,7,1.5,
ORD14055,2019/02/15,,,Home Office,jaipur ,Rajasthan,Office Supplies,Chairs,Binder Set,1000,5,0,loss
ORD14056,15 Mar 2020,2020/03/20,Rahul Meel,Home Office,Delhi,,,Binders,iPhone,-300,-4,0.1,-200
ORD14057,2019/02/15,25 Apr 2020,,Consumer,jaipur ,Delhi,,Binders,Office Chair,-300,7,,
ORD14058,2019/02/15,25 Apr 2020,Rahul Meel,Home Office,Jaipur,Rajasthan,Technology,Phones,iPhone,,-3,0.1,
ORD14059,2019/02/15,2020/03/20,,,Jaipur,,Furniture,Chairs,Office Chair,1000,12,,500
ORD14060,not_a_date,,,,,RAJASTHAN,Furniture,Phones,Office Chair,error,-5,-0.2,-200
ORD14061,2019/02/15,2020/03/20,Rohan,Consumer,DELHI,Rajasthan,Office Supplies,Binders,Office Chair,-300,2,0,-200
ORD14062,15 Mar 2020,,Rohan,Consumer,,Delhi,Furniture,Binders,Binder Set,2500.50,-5,0,500
ORD14063,not_a_date,,Unknown,Corporate,Delhi,,Furniture,,,,-4,-0.2,loss
ORD14064,2019/02/15,20-01-2019,Rohan,Corporate,Jaipur,RAJASTHAN,Office Supplies,,Office Chair,1000,9,1.5,loss
ORD14065,12-01-2019,2020/03/20,Unknown,Home Office,,Delhi,Technology,Phones,,error,0,1.5,-200
ORD14066,15 Mar 2020,2020/03/20,Rahul Meel,Consumer,Jaipur,RAJASTHAN,Technology,Chairs,Binder Set,,6,,500
ORD14067,12-01-2019,,Unknown,Consumer,DELHI,Rajasthan,Furniture,Phones,iPhone,1000,8,0,500
ORD14068,15 Mar 2020,,,,,,Office Supplies,Chairs,,error,4,0.1,-200
ORD14069,12-01-2019,20-01-2019,,,Jaipur,Delhi,Technology,,,-300,-4,1.5,loss
ORD14070,2019/02/15,,Rohan,,jaipur ,Delhi,Technology,Chairs,Office Chair,2500.50,7,0.1,500
ORD14071,12-01-2019,,,Consumer,DELHI,Delhi,Technology,Binders,,1000,-3,1.5,500
ORD14072,12-01-2019,25 Apr 2020,,Corporate,jaipur ,RAJASTHAN,Technology,Binders,Office Chair,,-4,,500
ORD14073,15 Mar 2020,2020/03/20,,Consumer,Delhi,,Office Supplies,,,,8,0,
ORD14074,2019/02/15,20-01-2019,Rohan,Consumer,DELHI,,Technology,,,error,-4,0.1,loss
ORD14075,15 Mar 2020,20-01-2019,Rahul Meel,Consumer,Jaipur,Rajasthan,,,Office Chair,,-5,,loss
ORD14076,2019/02/15,,Unknown,Corporate,jaipur ,,Technology,Phones,Office Chair,,5,0.1,-200
ORD14077,,2020/03/20,Amit,,Delhi,Delhi,,Chairs,,-300,-5,0,
ORD14078,not_a_date,25 Apr 2020,,Home Office,jaipur ,RAJASTHAN,,Phones,iPhone,1000,6,,loss
ORD14079,not_a_date,20-01-2019,Unknown,Home Office,DELHI,RAJASTHAN,Technology,Chairs,Binder Set,-300,3,0,loss
ORD14080,15 Mar 2020,,Unknown,Home Office,jaipur ,,Furniture,,iPhone,,8,0,
ORD14081,2019/02/15,2020/03/20,Rohan,Corporate,jaipur ,Delhi,Technology,Phones,Binder Set,2500.50,9,-0.2,-200
ORD14082,12-01-2019,25 Apr 2020,Rohan,Corporate,,Rajasthan,Furniture,,Binder Set,1000,2,0,
ORD14083,not_a_date,2020/03/20,Unknown,Home Office,Jaipur,,Technology,Phones,Office Chair,2500.50,8,1.5,-200
ORD14084,15 Mar 2020,20-01-2019,,Home Office,jaipur ,RAJASTHAN,Office Supplies,Phones,iPhone,,6,1.5,
ORD14085,15 Mar 2020,,Amit,Corporate,,RAJASTHAN,Office Supplies,Binders,Binder Set,1000,13,0.1,loss
ORD14086,15 Mar 2020,,Rahul Meel,Home Office,Jaipur,Delhi,,Phones,,2500.50,6,0,
ORD14087,2019/02/15,20-01-2019,,Consumer,DELHI,,Office Supplies,,,2500.50,-4,,
,15 Mar 2020,20-01-2019,Unknown,,DELHI,Delhi,Furniture,Phones,,error,12,0.1,-200
ORD14089,,2020/03/20,Rahul Meel,Corporate,,Delhi,Furniture,,Binder Set,1000,-5,-0.2,-200
ORD14090,12-01-2019,20-01-2019,Rohan,,,,,,Office Chair,2500.50,1,0,loss
ORD14091,15 Mar 2020,2020/03/20,Unknown,Home Office,DELHI,Delhi,Technology,Chairs,,1000,-3,0.1,loss
ORD14092,2019/02/15,,Unknown,Home Office,Delhi,RAJASTHAN,Office Supplies,Binders,iPhone,error,14,0.1,500
ORD14093,12-01-2019,25 Apr 2020,,Corporate,Jaipur,RAJASTHAN,Technology,Chairs,,1000,12,0,500
ORD14094,12-01-2019,,Rahul Meel,Corporate,Jaipur,,Technology,Phones,Office Chair,2500.50,3,0,loss
ORD14095,not_a_date,,,Consumer,,RAJASTHAN,Office Supplies,Phones,,2500.50,8,,
ORD14096,15 Mar 2020,25 Apr 2020,,Corporate,Jaipur,,Technology,Phones,,error,-3,1.5,loss
ORD14097,15 Mar 2020,25 Apr 2020,,,Delhi,,Furniture,Binders,Binder Set,-300,9,-0.2,-200
ORD14098,2019/02/15,25 Apr 2020,Unknown,Corporate,Jaipur,RAJASTHAN,,Chairs,Office Chair,,5,0,
ORD14099,,,Rahul Meel,Consumer,,RAJASTHAN,Furniture,,iPhone,,11,0,
ORD14100,,20-01-2019,,,jaipur ,Delhi,Office Supplies,Binders,Office Chair,2500.50,-5,1.5,500
ORD14101,not_a_date,,Rohan,Home Office,jaipur ,RAJASTHAN,Office Supplies,Phones,iPhone,1000,14,0,-200
ORD14102,,20-01-2019,Unknown,Corporate,,Rajasthan,Office Supplies,Chairs,Binder Set,-300,12,1.5,500
ORD14103,2019/02/15,2020/03/20,Rahul Meel,Home Office,jaipur ,,Office Supplies,Phones,Binder Set,error,14,1.5,500
ORD14104,not_a_date,,Rohan,Consumer,Jaipur,,Technology,Phones,iPhone,,7,1.5,-200
ORD14105,15 Mar 2020,25 Apr 2020,Amit,Corporate,,,Technology,,,-300,3,0,
ORD14106,,,Rahul Meel,Consumer,,,,Binders,Office Chair,error,13,,
ORD14107,2019/02/15,,,Home Office,,Delhi,Office Supplies,Phones,iPhone,2500.50,6,,500
ORD14108,2019/02/15,25 Apr 2020,,,jaipur ,,Office Supplies,Phones,,error,11,0,
ORD14109,15 Mar 2020,2020/03/20,Unknown,Consumer,DELHI,Delhi,Technology,Phones,iPhone,-300,11,1.5,-200
ORD14110,2019/02/15,2020/03/20,Amit,Corporate,jaipur ,Delhi,Technology,Phones,Binder Set,error,-2,1.5,loss
ORD14111,not_a_date,2020/03/20,Unknown,Corporate,,Rajasthan,Furniture,Chairs,Office Chair,1000,13,,-200
ORD14112,not_a_date,2020/03/20,,Home Office,Jaipur,RAJASTHAN,,Phones,iPhone,-300,14,0.1,-200
ORD14113,12-01-2019,,Amit,Home Office,DELHI,RAJASTHAN,Technology,Binders,iPhone,,-2,-0.2,500
ORD14114,15 Mar 2020,,,Home Office,,Delhi,,,Office Chair,,14,1.5,loss
ORD14115,2019/02/15,25 Apr 2020,,Home Office,jaipur ,Rajasthan,Office Supplies,Binders,,2500.50,9,0,
ORD14116,,20-01-2019,,Corporate,Delhi,,Office Supplies,Chairs,Binder Set,-300,7,,loss
ORD14117,not_a_date,25 Apr 2020,Amit,Corporate,,,Furniture,Phones,Binder Set,1000,14,0.1,
ORD14118,15 Mar 2020,2020/03/20,Rohan,Corporate,Jaipur,Delhi,Furniture,,Office Chair,,5,-0.2,500
,15 Mar 2020,20-01-2019,Amit,Consumer,Delhi,RAJASTHAN,Furniture,,,1000,5,0,-200
ORD14120,not_a_date,25 Apr 2020,Rohan,,Delhi,Delhi,Technology,,Binder Set,-300,14,0.1,loss
ORD14121,12-01-2019,2020/03/20,,,jaipur ,Rajasthan,,Binders,,-300,14,1.5,
ORD14122,15 Mar 2020,20-01-2019,,,jaipur ,RAJASTHAN,Technology,Binders,Binder Set,1000,1,0,
ORD14123,2019/02/15,20-01-2019,Amit,Consumer,DELHI,,Office Supplies,Binders,Office Chair,,12,,
ORD14124,,2020/03/20,,Home Office,,,Office Supplies,Phones,Office Chair,2500.50,9,0,loss
ORD14125,,20-01-2019,Unknown,Home Office,DELHI,Delhi,Furniture,,,,14,0,loss
ORD14126,not_a_date,25 Apr 2020,Unknown,Home Office,DELHI,Rajasthan,Furniture,Chairs,Binder Set,error,5,0.1,
ORD14127,15 Mar 2020,25 Apr 2020,Unknown,Corporate,Delhi,Rajasthan,,Chairs,Binder Set,error,1,0.1,500
ORD14128,,25 Apr 2020,,Consumer,jaipur ,Rajasthan,Technology,,,-300,6,1.5,loss
ORD14129,15 Mar 2020,20-01-2019,Rahul Meel,,Delhi,Rajasthan,Office Supplies,Chairs,,2500.50,-1,,500
,not_a_date,20-01-2019,Rohan,Home Office,,RAJASTHAN,Office Supplies,Binders,,error,2,,loss
ORD14131,12-01-2019,2020/03/20,,,DELHI,Rajasthan,Furniture,Chairs,iPhone,1000,4,,loss
ORD14132,,2020/03/20,Rohan,Home Office,DELHI,Delhi,Technology,,Binder Set,,-3,-0.2,loss
ORD14133,2019/02/15,20-01-2019,Amit,,,Rajasthan,Office Supplies,Binders,,2500.50,-4,,-200
ORD14134,not_a_date,25 Apr 2020,,Corporate,DELHI,,Office Supplies,Chairs,,2500.50,0,0,-200
ORD14135,12-01-2019,20-01-2019,Rohan,Consumer,jaipur ,RAJASTHAN,Technology,,,2500.50,5,0,loss
